3996.321400	0.893398
3994.392674	0.892973
3992.463947	0.892771
3990.535220	0.892908
3988.606494	0.892960
3986.677767	0.892700
3984.749041	0.892549
3982.820314	0.892906
3980.891588	0.893584
3978.962861	0.893929
3977.034135	0.893803
3975.105408	0.893620
3973.176682	0.893505
3971.247955	0.893325
3969.319228	0.893133
3967.390502	0.893148
3965.461775	0.893364
3963.533049	0.893629
3961.604322	0.893852
3959.675596	0.893939
3957.746869	0.893667
3955.818143	0.893064
3953.889416	0.892876
3951.960690	0.893446
3950.031963	0.894143
3948.103236	0.894540
3946.174510	0.894506
3944.245783	0.893979
3942.317057	0.893444
3940.388330	0.893314
3938.459604	0.893449
3936.530877	0.893699
3934.602151	0.893814
3932.673424	0.893729
3930.744698	0.893957
3928.815971	0.894675
3926.887244	0.895323
3924.958518	0.895261
3923.029791	0.894729
3921.101065	0.894599
3919.172338	0.894824
3917.243612	0.894835
3915.314885	0.894783
3913.386159	0.894853
3911.457432	0.894812
3909.528706	0.894778
3907.599979	0.895048
3905.671252	0.895407
3903.742526	0.895671
3901.813799	0.895997
3899.885073	0.896246
3897.956346	0.896134
3896.027620	0.895750
3894.098893	0.895408
3892.170167	0.895425
3890.241440	0.895739
3888.312714	0.895848
3886.383987	0.895821
3884.455260	0.896156
3882.526534	0.896658
3880.597807	0.896951
3878.669081	0.897090
3876.740354	0.897174
3874.811628	0.897047
3872.882901	0.896641
3870.954175	0.896412
3869.025448	0.896608
3867.096722	0.896879
3865.167995	0.897042
3863.239269	0.897007
3861.310542	0.896674
3859.381815	0.896507
3857.453089	0.896913
3855.524362	0.897475
3853.595636	0.897646
3851.666909	0.897408
3849.738183	0.897193
3847.809456	0.897416
3845.880730	0.897987
3843.952003	0.898387
3842.023277	0.898403
3840.094550	0.898410
3838.165823	0.898428
3836.237097	0.898246
3834.308370	0.898184
3832.379644	0.898289
3830.450917	0.898339
3828.522191	0.898532
3826.593464	0.898839
3824.664738	0.898953
3822.736011	0.898888
3820.807285	0.898730
3818.878558	0.898666
3816.949831	0.898947
3815.021105	0.899282
3813.092378	0.899274
3811.163652	0.899117
3809.234925	0.899213
3807.306199	0.899485
3805.377472	0.899637
3803.448746	0.899652
3801.520019	0.899400
3799.591293	0.899028
3797.662566	0.899041
3795.733839	0.899346
3793.805113	0.899720
3791.876386	0.900096
3789.947660	0.900089
3788.018933	0.899761
3786.090207	0.899762
3784.161480	0.899969
3782.232754	0.899703
3780.304027	0.899292
3778.375301	0.899561
3776.446574	0.900375
3774.517847	0.900917
3772.589121	0.900928
3770.660394	0.900828
3768.731668	0.900763
3766.802941	0.900653
3764.874215	0.900757
3762.945488	0.901156
3761.016762	0.901527
3759.088035	0.901784
3757.159309	0.901892
3755.230582	0.901579
3753.301855	0.901218
3751.373129	0.901512
3749.444402	0.902303
3747.515676	0.902901
3745.586949	0.902918
3743.658223	0.902850
3741.729496	0.903212
3739.800770	0.903450
3737.872043	0.903426
3735.943317	0.903556
3734.014590	0.903516
3732.085863	0.903288
3730.157137	0.903347
3728.228410	0.903505
3726.299684	0.903383
3724.370957	0.903068
3722.442231	0.902950
3720.513504	0.903238
3718.584778	0.903756
3716.656051	0.904318
3714.727325	0.904750
3712.798598	0.904849
3710.869871	0.904620
3708.941145	0.904389
3707.012418	0.904450
3705.083692	0.904531
3703.154965	0.904335
3701.226239	0.904155
3699.297512	0.904301
3697.368786	0.904610
3695.440059	0.904728
3693.511333	0.904777
3691.582606	0.905110
3689.653880	0.905322
3687.725153	0.905176
3685.796426	0.905284
3683.867700	0.905672
3681.938973	0.905930
3680.010247	0.906002
3678.081520	0.905859
3676.152794	0.905762
3674.224067	0.905894
3672.295341	0.905948
3670.366614	0.905877
3668.437888	0.905842
3666.509161	0.905847
3664.580434	0.905830
3662.651708	0.905623
3660.722981	0.905057
3658.794255	0.904297
3656.865528	0.903847
3654.936802	0.903795
3653.008075	0.903602
3651.079349	0.903081
3649.150622	0.902565
3647.221896	0.902107
3645.293169	0.901797
3643.364442	0.901871
3641.435716	0.901793
3639.506989	0.901055
3637.578263	0.900200
3635.649536	0.899808
3633.720810	0.899662
3631.792083	0.899280
3629.863357	0.898823
3627.934630	0.898788
3626.005904	0.898819
3624.077177	0.898378
3622.148450	0.897813
3620.219724	0.897367
3618.290997	0.896838
3616.362271	0.896466
3614.433544	0.896481
3612.504818	0.896503
3610.576091	0.896189
3608.647365	0.895854
3606.718638	0.895851
3604.789912	0.895794
3602.861185	0.895291
3600.932458	0.894587
3599.003732	0.894220
3597.075005	0.894379
3595.146279	0.894461
3593.217552	0.893954
3591.288826	0.893357
3589.360099	0.893425
3587.431373	0.894003
3585.502646	0.894165
3583.573920	0.893685
3581.645193	0.893192
3579.716466	0.892875
3577.787740	0.892505
3575.859013	0.892138
3573.930287	0.891981
3572.001560	0.891995
3570.072834	0.891967
3568.144107	0.891896
3566.215381	0.891726
3564.286654	0.891411
3562.357928	0.891231
3560.429201	0.891026
3558.500474	0.890551
3556.571748	0.890351
3554.643021	0.890700
3552.714295	0.890907
3550.785568	0.890404
3548.856842	0.889627
3546.928115	0.889358
3544.999389	0.889509
3543.070662	0.889342
3541.141936	0.888824
3539.213209	0.888464
3537.284482	0.888143
3535.355756	0.887692
3533.427029	0.887605
3531.498303	0.887969
3529.569576	0.888079
3527.640850	0.887650
3525.712123	0.887108
3523.783397	0.886580
3521.854670	0.886054
3519.925944	0.885851
3517.997217	0.885909
3516.068491	0.885762
3514.139764	0.885306
3512.211037	0.884810
3510.282311	0.884544
3508.353584	0.884569
3506.424858	0.884673
3504.496131	0.884673
3502.567405	0.884536
3500.638678	0.884284
3498.709952	0.884055
3496.781225	0.883866
3494.852499	0.883636
3492.923772	0.883353
3490.995045	0.882964
3489.066319	0.882676
3487.137592	0.882604
3485.208866	0.882427
3483.280139	0.882185
3481.351413	0.882069
3479.422686	0.881887
3477.493960	0.881675
3475.565233	0.881601
3473.636507	0.881321
3471.707780	0.880719
3469.779053	0.880373
3467.850327	0.880332
3465.921600	0.880063
3463.992874	0.879665
3462.064147	0.879549
3460.135421	0.879569
3458.206694	0.879476
3456.277968	0.879202
3454.349241	0.878637
3452.420515	0.878045
3450.491788	0.877670
3448.563061	0.877047
3446.634335	0.876012
3444.705608	0.875136
3442.776882	0.874656
3440.848155	0.874174
3438.919429	0.873419
3436.990702	0.872660
3435.061976	0.872064
3433.133249	0.871344
3431.204523	0.870370
3429.275796	0.869498
3427.347069	0.869117
3425.418343	0.868916
3423.489616	0.868320
3421.560890	0.867567
3419.632163	0.867047
3417.703437	0.866720
3415.774710	0.866715
3413.845984	0.866837
3411.917257	0.866433
3409.988531	0.865577
3408.059804	0.864895
3406.131077	0.864474
3404.202351	0.864128
3402.273624	0.864056
3400.344898	0.864182
3398.416171	0.863837
3396.487445	0.863165
3394.558718	0.862983
3392.629992	0.863091
3390.701265	0.863020
3388.772539	0.862951
3386.843812	0.862819
3384.915085	0.862493
3382.986359	0.862239
3381.057632	0.862139
3379.128906	0.862032
3377.200179	0.862025
3375.271453	0.862178
3373.342726	0.862079
3371.414000	0.861712
3369.485273	0.861712
3367.556547	0.862173
3365.627820	0.862602
3363.699093	0.862866
3361.770367	0.862993
3359.841640	0.862682
3357.912914	0.862087
3355.984187	0.861837
3354.055461	0.861816
3352.126734	0.861610
3350.198008	0.861561
3348.269281	0.861819
3346.340555	0.861807
3344.411828	0.861470
3342.483102	0.861282
3340.554375	0.861168
3338.625648	0.860985
3336.696922	0.860999
3334.768195	0.861115
3332.839469	0.861092
3330.910742	0.861152
3328.982016	0.861301
3327.053289	0.861285
3325.124563	0.861144
3323.195836	0.860964
3321.267110	0.860828
3319.338383	0.860707
3317.409656	0.860341
3315.480930	0.859961
3313.552203	0.859923
3311.623477	0.859864
3309.694750	0.859528
3307.766024	0.859028
3305.837297	0.858442
3303.908571	0.858097
3301.979844	0.858038
3300.051118	0.857940
3298.122391	0.857886
3296.193664	0.858066
3294.264938	0.858397
3292.336211	0.858653
3290.407485	0.858526
3288.478758	0.858055
3286.550032	0.857571
3284.621305	0.857059
3282.692579	0.856537
3280.763852	0.856274
3278.835126	0.856187
3276.906399	0.856092
3274.977672	0.855831
3273.048946	0.855366
3271.120219	0.855031
3269.191493	0.854994
3267.262766	0.855078
3265.334040	0.855044
3263.405313	0.854739
3261.476587	0.854091
3259.547860	0.853279
3257.619134	0.852789
3255.690407	0.852759
3253.761680	0.852764
3251.832954	0.852358
3249.904227	0.851766
3247.975501	0.851496
3246.046774	0.851472
3244.118048	0.851505
3242.189321	0.851481
3240.260595	0.851316
3238.331868	0.851154
3236.403142	0.851074
3234.474415	0.851008
3232.545688	0.850647
3230.616962	0.849965
3228.688235	0.849611
3226.759509	0.849778
3224.830782	0.849990
3222.902056	0.849950
3220.973329	0.849762
3219.044603	0.849796
3217.115876	0.850149
3215.187150	0.850404
3213.258423	0.850183
3211.329696	0.849541
3209.400970	0.848951
3207.472243	0.848737
3205.543517	0.848850
3203.614790	0.849303
3201.686064	0.849780
3199.757337	0.849804
3197.828611	0.849601
3195.899884	0.849665
3193.971158	0.849944
3192.042431	0.850023
3190.113704	0.849719
3188.184978	0.849273
3186.256251	0.849064
3184.327525	0.849178
3182.398798	0.849520
3180.470072	0.850014
3178.541345	0.850239
3176.612619	0.849964
3174.683892	0.849620
3172.755166	0.849591
3170.826439	0.849879
3168.897713	0.850222
3166.968986	0.850491
3165.040259	0.850875
3163.111533	0.851377
3161.182806	0.851737
3159.254080	0.851914
3157.325353	0.852058
3155.396627	0.852181
3153.467900	0.852148
3151.539174	0.851973
3149.610447	0.851950
3147.681721	0.852213
3145.752994	0.852543
3143.824267	0.852691
3141.895541	0.852560
3139.966814	0.852481
3138.038088	0.852730
3136.109361	0.853058
3134.180635	0.853286
3132.251908	0.853516
3130.323182	0.853821
3128.394455	0.854108
3126.465729	0.854258
3124.537002	0.854292
3122.608275	0.854381
3120.679549	0.854521
3118.750822	0.854402
3116.822096	0.854118
3114.893369	0.853933
3112.964643	0.853765
3111.035916	0.853633
3109.107190	0.853565
3107.178463	0.853606
3105.249737	0.854012
3103.321010	0.854496
3101.392283	0.854436
3099.463557	0.854232
3097.534830	0.854502
3095.606104	0.854732
3093.677377	0.854553
3091.748651	0.854433
3089.819924	0.854455
3087.891198	0.854312
3085.962471	0.854079
3084.033745	0.854026
3082.105018	0.854233
3080.176291	0.854394
3078.247565	0.854237
3076.318838	0.854117
3074.390112	0.854275
3072.461385	0.854425
3070.532659	0.854468
3068.603932	0.854481
3066.675206	0.854262
3064.746479	0.853761
3062.817753	0.853513
3060.889026	0.853784
3058.960299	0.854292
3057.031573	0.854765
3055.102846	0.854961
3053.174120	0.855012
3051.245393	0.855083
3049.316667	0.854934
3047.387940	0.854719
3045.459214	0.854899
3043.530487	0.855479
3041.601761	0.856028
3039.673034	0.856293
3037.744307	0.856339
3035.815581	0.856130
3033.886854	0.855838
3031.958128	0.855872
3030.029401	0.856171
3028.100675	0.856354
3026.171948	0.856296
3024.243222	0.856182
3022.314495	0.856272
3020.385769	0.856522
3018.457042	0.856692
3016.528315	0.856791
3014.599589	0.856870
3012.670862	0.856969
3010.742136	0.857295
3008.813409	0.857853
3006.884683	0.858368
3004.955956	0.858622
3003.027230	0.858634
3001.098503	0.858661
2999.169777	0.858874
2997.241050	0.859196
2995.312324	0.859622
2993.383597	0.860101
2991.454870	0.860419
2989.526144	0.860646
2987.597417	0.860876
2985.668691	0.861024
2983.739964	0.861212
2981.811238	0.861412
2979.882511	0.861451
2977.953785	0.861533
2976.025058	0.861784
2974.096332	0.862051
2972.167605	0.862291
2970.238878	0.862396
2968.310152	0.862342
2966.381425	0.862543
2964.452699	0.863128
2962.523972	0.863664
2960.595246	0.863977
2958.666519	0.864228
2956.737793	0.864373
2954.809066	0.864242
2952.880340	0.864028
2950.951613	0.864125
2949.022886	0.864533
2947.094160	0.864915
2945.165433	0.865148
2943.236707	0.865341
2941.307980	0.865586
2939.379254	0.866018
2937.450527	0.866660
2935.521801	0.867275
2933.593074	0.867609
2931.664348	0.867475
2929.735621	0.867050
2927.806894	0.866910
2925.878168	0.867175
2923.949441	0.867510
2922.020715	0.867820
2920.091988	0.868119
2918.163262	0.868345
2916.234535	0.868419
2914.305809	0.868240
2912.377082	0.868112
2910.448356	0.868363
2908.519629	0.868665
2906.590902	0.868869
2904.662176	0.869199
2902.733449	0.869444
2900.804723	0.869529
2898.875996	0.869817
2896.947270	0.870150
2895.018543	0.870173
2893.089817	0.870117
2891.161090	0.870174
2889.232364	0.870258
2887.303637	0.870375
2885.374910	0.870507
2883.446184	0.870571
2881.517457	0.870520
2879.588731	0.870460
2877.660004	0.870507
2875.731278	0.870683
2873.802551	0.871080
2871.873825	0.871533
2869.945098	0.871671
2868.016372	0.871590
2866.087645	0.871710
2864.158918	0.872048
2862.230192	0.872266
2860.301465	0.872235
2858.372739	0.872100
2856.444012	0.872060
2854.515286	0.872212
2852.586559	0.872445
2850.657833	0.872589
2848.729106	0.872691
2846.800380	0.872826
2844.871653	0.872912
2842.942926	0.873025
2841.014200	0.873194
2839.085473	0.873253
2837.156747	0.873285
2835.228020	0.873468
2833.299294	0.873615
2831.370567	0.873552
2829.441841	0.873505
2827.513114	0.873662
2825.584388	0.873967
2823.655661	0.874347
2821.726935	0.874662
2819.798208	0.874810
2817.869481	0.874858
2815.940755	0.874914
2814.012028	0.875112
2812.083302	0.875416
2810.154575	0.875539
2808.225849	0.875485
2806.297122	0.875564
2804.368396	0.875767
2802.439669	0.875934
2800.510943	0.876149
2798.582216	0.876442
2796.653489	0.876625
2794.724763	0.876680
2792.796036	0.876793
2790.867310	0.877019
2788.938583	0.877338
2787.009857	0.877620
2785.081130	0.877764
2783.152404	0.877983
2781.223677	0.878286
2779.294951	0.878392
2777.366224	0.878367
2775.437497	0.878506
2773.508771	0.878799
2771.580044	0.879069
2769.651318	0.879246
2767.722591	0.879299
2765.793865	0.879419
2763.865138	0.879805
2761.936412	0.880171
2760.007685	0.880296
2758.078959	0.880447
2756.150232	0.880742
2754.221505	0.881089
2752.292779	0.881565
2750.364052	0.882022
2748.435326	0.882251
2746.506599	0.882473
2744.577873	0.882725
2742.649146	0.882817
2740.720420	0.882829
2738.791693	0.882874
2736.862967	0.883003
2734.934240	0.883228
2733.005513	0.883447
2731.076787	0.883603
2729.148060	0.883765
2727.219334	0.883984
2725.290607	0.884203
2723.361881	0.884381
2721.433154	0.884471
2719.504428	0.884452
2717.575701	0.884537
2715.646975	0.884824
2713.718248	0.885093
2711.789521	0.885323
2709.860795	0.885649
2707.932068	0.885999
2706.003342	0.886263
2704.074615	0.886451
2702.145889	0.886571
2700.217162	0.886633
2698.288436	0.886735
2696.359709	0.886835
2694.430983	0.886854
2692.502256	0.886869
2690.573529	0.886943
2688.644803	0.887168
2686.716076	0.887485
2684.787350	0.887659
2682.858623	0.887769
2680.929897	0.887960
2679.001170	0.888140
2677.072444	0.888252
2675.143717	0.888379
2673.214991	0.888639
2671.286264	0.889018
2669.357537	0.889237
2667.428811	0.889184
2665.500084	0.889202
2663.571358	0.889427
2661.642631	0.889650
2659.713905	0.889837
2657.785178	0.889965
2655.856452	0.889931
2653.927725	0.889925
2651.998999	0.890246
2650.070272	0.890696
2648.141546	0.890897
2646.212819	0.890954
2644.284092	0.891140
2642.355366	0.891451
2640.426639	0.891745
2638.497913	0.891987
2636.569186	0.892229
2634.640460	0.892472
2632.711733	0.892711
2630.783007	0.892996
2628.854280	0.893308
2626.925554	0.893505
2624.996827	0.893557
2623.068100	0.893625
2621.139374	0.893747
2619.210647	0.893831
2617.281921	0.894052
2615.353194	0.894518
2613.424468	0.894837
2611.495741	0.894811
2609.567015	0.894716
2607.638288	0.894766
2605.709562	0.894905
2603.780835	0.895103
2601.852108	0.895508
2599.923382	0.895850
2597.994655	0.895819
2596.065929	0.895751
2594.137202	0.895899
2592.208476	0.896243
2590.279749	0.896591
2588.351023	0.896595
2586.422296	0.896342
2584.493570	0.896132
2582.564843	0.896021
2580.636116	0.896006
2578.707390	0.896154
2576.778663	0.896407
2574.849937	0.896551
2572.921210	0.896611
2570.992484	0.896767
2569.063757	0.896820
2567.135031	0.896787
2565.206304	0.897121
2563.277578	0.897482
2561.348851	0.897357
2559.420124	0.897261
2557.491398	0.897555
2555.562671	0.897880
2553.633945	0.897992
2551.705218	0.897859
2549.776492	0.897645
2547.847765	0.897666
2545.919039	0.897787
2543.990312	0.897770
2542.061586	0.897975
2540.132859	0.898652
2538.204132	0.899331
2536.275406	0.899557
2534.346679	0.899656
2532.417953	0.900007
2530.489226	0.900273
2528.560500	0.900338
2526.631773	0.900436
2524.703047	0.900339
2522.774320	0.899970
2520.845594	0.899751
2518.916867	0.900026
2516.988140	0.900734
2515.059414	0.901308
2513.130687	0.901403
2511.201961	0.901479
2509.273234	0.902045
2507.344508	0.902915
2505.415781	0.903432
2503.487055	0.903415
2501.558328	0.903394
2499.629602	0.903701
2497.700875	0.904209
2495.772148	0.904692
2493.843422	0.905029
2491.914695	0.905355
2489.985969	0.905694
2488.057242	0.905948
2486.128516	0.906181
2484.199789	0.906415
2482.271063	0.906796
2480.342336	0.907278
2478.413610	0.907259
2476.484883	0.906826
2474.556157	0.906781
2472.627430	0.907293
2470.698703	0.908086
2468.769977	0.908862
2466.841250	0.909231
2464.912524	0.909286
2462.983797	0.909432
2461.055071	0.909570
2459.126344	0.909589
2457.197618	0.909762
2455.268891	0.910092
2453.340165	0.910366
2451.411438	0.910464
2449.482711	0.910385
2447.553985	0.910410
2445.625258	0.910733
2443.696532	0.911159
2441.767805	0.911353
2439.839079	0.911199
2437.910352	0.911106
